Player,Tackles,Inter,Clear,Blocks,SpG,KeyP,Drb,Fouled,PS%,Crosses,LongB,ThrB,CB,CF,CM,DM,AM,WM,FB,WF
Gabriel Strefezza Lecce,0.3658536585365854,0.2,0.0493827160493827,0.0454545454545454,0.3958333333333333,0.3529411764705882,0.3142857142857143,0.5945945945945945,0.468627450980392,0.2631578947368421,0.2179487179487179,0.0769230769230769,0.01,0.69,0.38,0.0,0.58,0.01,0.04,0.96
Sandro Tonali AC Milan,0.4634146341463415,0.32,0.0493827160493827,0.1363636363636363,0.2083333333333333,0.4705882352941177,0.0857142857142857,0.2702702702702702,0.6607843137254901,0.1578947368421052,0.3205128205128205,0.0769230769230769,0.02,0.13,0.64,0.04,0.01,0.61,0.21,0.0
Nicolás Domínguez Bologna,0.6097560975609757,0.24,0.074074074074074,0.0454545454545454,0.2291666666666666,0.3235294117647059,0.2571428571428571,0.2702702702702702,0.7294117647058822,0.0,0.2564102564102564,0.2307692307692307,0.02,0.18,0.65,0.1,0.03,0.71,0.12,0.0
Davide Calabria AC Milan,0.8048780487804879,0.44,0.1604938271604938,0.1363636363636363,0.0833333333333333,0.1764705882352941,0.0285714285714285,0.1891891891891891,0.7098039215686271,0.1842105263157894,0.2307692307692308,0.0,0.44,0.0,0.18,0.28,0.0,0.83,0.98,0.0
Gianluca Mancini Roma,0.2926829268292683,0.5599999999999999,0.2345679012345679,0.2272727272727272,0.125,0.1470588235294117,0.0857142857142857,0.2162162162162162,0.7411764705882353,0.0263157894736842,0.4230769230769231,0.0,0.85,0.0,0.0,0.16,0.0,0.19,0.35,0.0
Edin Dzeko Inter,0.024390243902439,0.04,0.0987654320987654,0.0,0.4791666666666666,0.2352941176470588,0.0857142857142857,0.2162162162162162,0.5352941176470589,0.0263157894736842,0.0769230769230769,0.0769230769230769,0.0,0.98,0.01,0.0,0.12,0.01,0.01,0.42
Christian Kouamé Fiorentina,0.2439024390243902,0.24,0.0123456790123456,0.0454545454545454,0.3541666666666667,0.4411764705882353,0.2285714285714285,0.6486486486486486,0.584313725490196,0.131578947368421,0.0769230769230769,0.0,0.01,0.7,0.26,0.0,0.73,0.02,0.0,0.95
Ola Aina Torino,0.2195121951219512,0.24,0.1481481481481481,0.0454545454545454,0.0833333333333333,0.2058823529411764,0.3999999999999999,0.2432432432432432,0.6372549019607843,0.1842105263157894,0.1025641025641025,0.0,0.05,0.09,0.21,0.0,0.02,0.9,0.88,0.03
Federico Baschirotto Lecce,0.2439024390243902,0.48,0.654320987654321,0.3181818181818182,0.1041666666666666,0.0294117647058823,0.0,0.1081081081081081,0.5725490196078429,0.0,0.4743589743589744,0.0,0.99,0.04,0.05,0.15,0.0,0.01,0.18,0.0
Giacomo Bonaventura Fiorentina,0.3170731707317074,0.24,0.0123456790123456,0.0,0.4166666666666667,0.3235294117647059,0.2285714285714285,0.3783783783783783,0.8117647058823527,0.0789473684210526,0.1666666666666666,0.0769230769230769,0.0,0.57,0.6,0.0,0.05,0.79,0.04,0.02
Lazar Samardzic Udinese,0.1951219512195122,0.12,0.037037037037037,0.0,0.2916666666666667,0.3235294117647059,0.1999999999999999,0.081081081081081,0.8137254901960784,0.2368421052631578,0.2435897435897436,0.0,0.01,0.51,0.41,0.04,0.49,0.34,0.03,0.61
Alex Sandro Juventus,0.2682926829268293,0.24,0.271604938271605,0.1818181818181818,0.0416666666666666,0.1470588235294117,0.1999999999999999,0.2702702702702702,0.8568627450980391,0.0263157894736842,0.3461538461538462,0.0,0.73,0.0,0.04,0.12,0.01,0.2,0.65,0.0
Stephan El Shaarawy Roma,0.1707317073170731,0.24,0.037037037037037,0.0,0.25,0.2058823529411764,0.2571428571428571,0.1081081081081081,0.7274509803921567,0.0526315789473684,0.1282051282051282,0.0,0.01,0.35,0.24,0.02,0.47,0.42,0.01,0.54
Darko Lazovic Verona,0.2195121951219512,0.2,0.0987654320987654,0.0454545454545454,0.3333333333333333,0.4117647058823529,0.1999999999999999,0.027027027027027,0.5019607843137255,0.2894736842105263,0.0897435897435897,0.0769230769230769,0.08,0.66,0.3,0.01,0.35,0.51,0.32,0.24
Beto Udinese,0.1463414634146341,0.04,0.1111111111111111,0.0,0.3541666666666667,0.2058823529411764,0.2857142857142857,0.2162162162162162,0.4176470588235295,0.0,0.0256410256410256,0.0,0.0,0.99,0.03,0.0,0.14,0.0,0.0,0.45
Henrikh Mkhitaryan Inter,0.3170731707317074,0.2,0.0617283950617284,0.0909090909090909,0.2291666666666666,0.1764705882352941,0.1428571428571428,0.2162162162162162,0.8529411764705883,0.0789473684210526,0.1794871794871795,0.0,0.02,0.22,0.7,0.03,0.03,0.55,0.21,0.0
Razvan Marin Empoli,0.3658536585365854,0.2,0.0987654320987654,0.1818181818181818,0.25,0.4411764705882353,0.1714285714285714,0.1351351351351351,0.7960784313725489,0.2368421052631578,0.3717948717948718,0.0,0.1,0.1,0.44,0.27,0.06,0.54,0.69,0.01
Pedro Lazio,0.2439024390243902,0.08,0.0123456790123456,0.0454545454545454,0.2708333333333333,0.1764705882352941,0.2571428571428571,0.2702702702702702,0.7705882352941176,0.0526315789473684,0.1025641025641025,0.0,0.0,0.42,0.36,0.01,0.82,0.04,0.0,0.84
Rasmus Højlund Atalanta,0.048780487804878,0.0,0.0246913580246913,0.0,0.3125,0.2647058823529412,0.1999999999999999,0.2702702702702702,0.6098039215686273,0.0,0.0384615384615384,0.0,0.0,0.98,0.05,0.0,0.4,0.03,0.0,0.27
Nikola Moro Bologna,0.3414634146341463,0.12,0.074074074074074,0.0454545454545454,0.1666666666666666,0.1764705882352941,0.2285714285714285,0.1351351351351351,0.6803921568627449,0.0263157894736842,0.2435897435897436,0.1538461538461538,0.0,0.14,0.42,0.24,0.41,0.28,0.04,0.27
Samuel Umtiti Lecce,0.5853658536585367,0.44,0.3703703703703704,0.2727272727272727,0.0625,0.0294117647058823,0.0285714285714285,0.3513513513513513,0.7568627450980392,0.0263157894736842,0.2564102564102564,0.0,0.92,0.0,0.0,0.14,0.0,0.04,0.23,0.0
Norbert Gyömbér Salernitana,0.2926829268292683,0.5599999999999999,0.3827160493827161,0.409090909090909,0.0625,0.0294117647058823,0.0,0.054054054054054,0.7882352941176469,0.0,0.2179487179487179,0.0,1.0,0.0,0.0,0.16,0.0,0.0,0.08,0.0
Hans Hateboer Atalanta,0.2926829268292683,0.2799999999999999,0.1604938271604938,0.0909090909090909,0.1458333333333333,0.2352941176470588,0.0571428571428571,0.054054054054054,0.7313725490196079,0.1052631578947368,0.1282051282051282,0.0769230769230769,0.12,0.03,0.27,0.1,0.02,0.92,0.89,0.0
Nikola Vlasic Torino,0.2439024390243902,0.08,0.037037037037037,0.0,0.375,0.5588235294117647,0.2857142857142857,0.2702702702702702,0.7313725490196079,0.131578947368421,0.0641025641025641,0.0,0.0,0.73,0.21,0.0,0.87,0.0,0.0,1.0
Jhon Lucumí Bologna,0.4390243902439025,0.44,0.3827160493827161,0.3636363636363636,0.0833333333333333,0.088235294117647,0.0285714285714285,0.1621621621621621,0.8509803921568626,0.0,0.5512820512820513,0.0,1.0,0.01,0.01,0.12,0.0,0.0,0.18,0.0
Leonardo Spinazzola Roma,0.1463414634146341,0.16,0.1358024691358025,0.0909090909090909,0.1041666666666666,0.2352941176470588,0.3714285714285714,0.1891891891891891,0.6450980392156862,0.1578947368421052,0.2307692307692308,0.0769230769230769,0.12,0.05,0.42,0.03,0.09,0.79,0.93,0.03
Nemanja Matic Roma,0.3414634146341463,0.32,0.074074074074074,0.0454545454545454,0.0625,0.2058823529411764,0.1714285714285714,0.1351351351351351,0.8274509803921566,0.0263157894736842,0.3076923076923077,0.0,0.2,0.02,0.56,0.05,0.0,0.58,0.45,0.0
Merih Demiral Atalanta,0.3902439024390244,0.4,0.2839506172839506,0.1363636363636363,0.0625,0.0588235294117647,0.0,0.1351351351351351,0.8098039215686275,0.0,0.2051282051282051,0.0,0.94,0.0,0.01,0.21,0.0,0.09,0.26,0.0
Sandi Lovric Udinese,0.3170731707317074,0.2799999999999999,0.074074074074074,0.0,0.3958333333333333,0.3235294117647059,0.1428571428571428,0.2162162162162162,0.780392156862745,0.1842105263157894,0.1794871794871795,0.0,0.02,0.31,0.46,0.17,0.45,0.47,0.07,0.36
Eljif Elmas Napoli,0.1463414634146341,0.16,0.0123456790123456,0.0,0.1666666666666666,0.2058823529411764,0.1714285714285714,0.081081081081081,0.8078431372549018,0.1052631578947368,0.0641025641025641,0.0769230769230769,0.0,0.2,0.41,0.03,0.53,0.08,0.01,0.68
Emil Holm Spezia,0.3170731707317074,0.2,0.2098765432098765,0.1363636363636363,0.1666666666666666,0.2058823529411764,0.2571428571428571,0.2162162162162162,0.3333333333333332,0.1052631578947368,0.0512820512820512,0.0,0.11,0.17,0.09,0.05,0.07,0.73,0.74,0.04
Martin Erlic Sassuolo,0.2439024390243902,0.52,0.4938271604938272,0.409090909090909,0.0208333333333333,0.0294117647058823,0.0285714285714285,0.1351351351351351,0.8196078431372549,0.0,0.576923076923077,0.0,1.0,0.0,0.01,0.53,0.0,0.01,0.39,0.0
Alessandro Buongiorno Torino,0.2682926829268293,0.68,0.3209876543209877,0.2727272727272727,0.125,0.0588235294117647,0.0571428571428571,0.2432432432432432,0.7843137254901962,0.0263157894736842,0.141025641025641,0.0,0.89,0.0,0.0,0.14,0.01,0.16,0.26,0.0
Zeki Çelik Roma,0.4634146341463415,0.32,0.1604938271604938,0.1363636363636363,0.0416666666666666,0.2352941176470588,0.0571428571428571,0.081081081081081,0.6215686274509802,0.0526315789473684,0.1538461538461538,0.0,0.24,0.0,0.13,0.11,0.0,0.53,0.97,0.0
Filippo Bandinelli Empoli,0.4146341463414634,0.16,0.1358024691358025,0.0909090909090909,0.1458333333333333,0.2941176470588235,0.1428571428571428,0.3513513513513513,0.668627450980392,0.2368421052631578,0.1282051282051282,0.0,0.04,0.01,0.28,0.05,0.06,0.9,0.9,0.01
Valentino Lazaro Torino,0.1463414634146341,0.04,0.1358024691358025,0.0909090909090909,0.0833333333333333,0.4117647058823529,0.2571428571428571,0.054054054054054,0.6470588235294117,0.3684210526315789,0.141025641025641,0.0,0.07,0.29,0.36,0.01,0.11,0.66,0.76,0.06
Alexis Blin Lecce,0.4878048780487805,0.4,0.2839506172839506,0.1818181818181818,0.0625,0.088235294117647,0.0571428571428571,0.2162162162162162,0.7333333333333332,0.0526315789473684,0.1025641025641025,0.0,0.78,0.0,0.01,0.23,0.0,0.22,0.86,0.0
Musa Barrow Bologna,0.1463414634146341,0.0,0.0123456790123456,0.0,0.4375,0.4117647058823529,0.1714285714285714,0.1621621621621621,0.6352941176470588,0.2631578947368421,0.1538461538461538,0.0,0.0,0.82,0.33,0.0,0.48,0.31,0.0,0.63
Mathías Olivera Napoli,0.2926829268292683,0.24,0.1111111111111111,0.0454545454545454,0.0208333333333333,0.2941176470588235,0.0857142857142857,0.1621621621621621,0.8431372549019607,0.0526315789473684,0.1153846153846154,0.0,0.13,0.07,0.46,0.15,0.03,0.68,0.88,0.0
Nicolò Fagioli Juventus,0.2195121951219512,0.16,0.0246913580246913,0.0454545454545454,0.0833333333333333,0.2058823529411764,0.0857142857142857,0.2702702702702702,0.8156862745098039,0.0789473684210526,0.1538461538461538,0.0769230769230769,0.01,0.07,0.54,0.02,0.08,0.62,0.19,0.0
Marcelo Brozovic Inter,0.2682926829268293,0.36,0.1111111111111111,0.1818181818181818,0.1875,0.1764705882352941,0.1428571428571428,0.081081081081081,0.8745098039215684,0.131578947368421,0.3461538461538462,0.0769230769230769,0.21,0.02,0.54,0.06,0.02,0.54,0.63,0.0
Charalampos Lykogiannis Bologna,0.1951219512195122,0.32,0.1604938271604938,0.0909090909090909,0.2083333333333333,0.2647058823529412,0.0857142857142857,0.1351351351351351,0.5960784313725489,0.2368421052631578,0.1666666666666666,0.0,0.2,0.05,0.27,0.04,0.01,0.89,0.91,0.01
Sasa Lukic Torino,0.3170731707317074,0.32,0.074074074074074,0.1818181818181818,0.2083333333333333,0.2941176470588235,0.0285714285714285,0.1621621621621621,0.8568627450980391,0.1052631578947368,0.3205128205128205,0.0,0.28,0.03,0.58,0.13,0.01,0.48,0.06,0.0
Krzysztof Piatek Salernitana,0.1463414634146341,0.0,0.1481481481481481,0.0454545454545454,0.3958333333333333,0.1764705882352941,0.0857142857142857,0.3243243243243243,0.5078431372549019,0.0,0.0512820512820512,0.0,0.0,0.97,0.08,0.0,0.12,0.05,0.02,0.29
Kevin Agudelo Spezia,0.5609756097560976,0.12,0.0246913580246913,0.0909090909090909,0.1666666666666666,0.2647058823529412,0.3999999999999999,0.3243243243243243,0.6156862745098037,0.0526315789473684,0.0769230769230769,0.0769230769230769,0.01,0.3,0.2,0.15,0.49,0.22,0.09,0.55
Flavius Daniliuc Salernitana,0.5365853658536587,0.4,0.3950617283950617,0.2727272727272727,0.0833333333333333,0.0588235294117647,0.0285714285714285,0.054054054054054,0.8078431372549018,0.0,0.3974358974358975,0.0,0.99,0.0,0.0,0.16,0.0,0.0,0.13,0.0
Pablo Marí Monza,0.2926829268292683,0.32,0.4814814814814815,0.1818181818181818,0.0833333333333333,0.0,0.0285714285714285,0.1081081081081081,0.8568627450980391,0.0,0.5641025641025642,0.0,0.99,0.0,0.0,0.24,0.0,0.01,0.28,0.0
Nicola Zalewski Roma,0.3170731707317074,0.36,0.0617283950617284,0.0,0.1458333333333333,0.088235294117647,0.2285714285714285,0.3783783783783783,0.6588235294117646,0.1052631578947368,0.2307692307692308,0.0,0.14,0.19,0.28,0.29,0.16,0.61,0.5,0.05
Arkadiusz Reca Spezia,0.4146341463414634,0.4,0.2345679012345679,0.0454545454545454,0.1458333333333333,0.2058823529411764,0.1999999999999999,0.1081081081081081,0.5274509803921568,0.2368421052631578,0.1794871794871795,0.0,0.16,0.04,0.14,0.07,0.0,0.79,1.0,0.0
Isak Hien Verona,0.5609756097560976,0.36,0.308641975308642,0.2272727272727272,0.0,0.0294117647058823,0.1428571428571428,0.1351351351351351,0.5745098039215686,0.0,0.2564102564102564,0.0,0.92,0.0,0.24,0.2,0.0,0.07,0.51,0.0
Pawel Dawidowicz Verona,0.5853658536585367,0.36,0.3333333333333333,0.2272727272727272,0.125,0.088235294117647,0.0285714285714285,0.1351351351351351,0.6607843137254901,0.0,0.2692307692307693,0.0769230769230769,0.95,0.01,0.02,0.4,0.0,0.04,0.11,0.0
Arthur Cabral Fiorentina,0.073170731707317,0.0,0.037037037037037,0.0,0.3541666666666667,0.1470588235294117,0.0857142857142857,0.1621621621621621,0.4803921568627451,0.0,0.0256410256410256,0.0,0.0,0.99,0.02,0.0,0.17,0.01,0.0,0.25
Maxime Lopez Sassuolo,0.4146341463414634,0.36,0.0987654320987654,0.0909090909090909,0.0833333333333333,0.2941176470588235,0.0857142857142857,0.1351351351351351,0.8568627450980391,0.0263157894736842,0.358974358974359,0.0,0.28,0.0,0.49,0.56,0.03,0.07,0.22,0.02
Leonardo Sernicola Cremonese,0.3658536585365854,0.48,0.1604938271604938,0.0454545454545454,0.1875,0.2058823529411764,0.1714285714285714,0.4324324324324324,0.5509803921568628,0.3421052631578947,0.1666666666666666,0.0,0.11,0.1,0.2,0.14,0.13,0.83,0.91,0.02
Mehdi Bourabia Spezia,0.3170731707317074,0.36,0.1851851851851852,0.1818181818181818,0.1666666666666666,0.2941176470588235,0.2285714285714285,0.1621621621621621,0.7019607843137254,0.1052631578947368,0.1794871794871795,0.0769230769230769,0.13,0.01,0.28,0.14,0.0,0.7,0.93,0.0
Filip Djuricic Sampdoria,0.3414634146341463,0.08,0.0246913580246913,0.0909090909090909,0.1666666666666666,0.3529411764705882,0.3142857142857143,0.4324324324324324,0.6784313725490194,0.1578947368421052,0.1153846153846154,0.0,0.01,0.24,0.3,0.02,0.63,0.08,0.04,0.84
Antonio Candreva Salernitana,0.0975609756097561,0.24,0.0864197530864197,0.0454545454545454,0.2708333333333333,0.4117647058823529,0.0571428571428571,0.2432432432432432,0.6843137254901959,0.3421052631578947,0.3076923076923077,0.0769230769230769,0.11,0.3,0.48,0.24,0.13,0.51,0.49,0.11
Fabio Depaoli Verona,0.3902439024390244,0.2,0.1234567901234568,0.1363636363636363,0.1458333333333333,0.1764705882352941,0.1142857142857142,0.2702702702702702,0.4098039215686273,0.2105263157894736,0.1153846153846154,0.0,0.07,0.03,0.28,0.05,0.01,0.92,0.82,0.02
Omar Colley Sampdoria,0.2682926829268293,0.5599999999999999,0.5308641975308642,0.1363636363636363,0.0833333333333333,0.0,0.0285714285714285,0.2972972972972972,0.8196078431372549,0.0,0.3076923076923077,0.0,0.92,0.0,0.02,0.18,0.0,0.07,0.31,0.0
Simone Verdi Verona,0.1951219512195122,0.0,0.0123456790123456,0.0,0.1875,0.2647058823529412,0.3428571428571428,0.2432432432432432,0.5882352941176472,0.2105263157894736,0.141025641025641,0.0769230769230769,0.0,0.43,0.38,0.01,0.73,0.02,0.01,0.79
Emanuel Aiwu Cremonese,0.6097560975609757,0.48,0.2839506172839506,0.2727272727272727,0.0416666666666666,0.0588235294117647,0.0571428571428571,0.1351351351351351,0.7274509803921567,0.0263157894736842,0.1538461538461538,0.0769230769230769,0.93,0.0,0.0,0.23,0.0,0.19,0.31,0.0
Andrea Pinamonti Sassuolo,0.073170731707317,0.04,0.0493827160493827,0.0,0.4583333333333333,0.1470588235294117,0.1142857142857142,0.2162162162162162,0.407843137254902,0.0263157894736842,0.0256410256410256,0.0,0.0,1.0,0.02,0.0,0.45,0.01,0.0,0.26
Manolo Gabbiadini Sampdoria,0.0975609756097561,0.04,0.0987654320987654,0.0,0.4583333333333333,0.1470588235294117,0.0285714285714285,0.5405405405405405,0.4705882352941177,0.0263157894736842,0.0256410256410256,0.0,0.01,1.0,0.06,0.0,0.16,0.06,0.0,0.4
Tommaso Augello Sampdoria,0.1463414634146341,0.12,0.1481481481481481,0.1363636363636363,0.0625,0.2941176470588235,0.2571428571428571,0.1621621621621621,0.6392156862745098,0.2631578947368421,0.2307692307692308,0.0,0.16,0.11,0.24,0.0,0.05,0.82,0.92,0.05
Adama Soumaoro Bologna,0.2439024390243902,0.32,0.3703703703703704,0.2272727272727272,0.0208333333333333,0.0294117647058823,0.0285714285714285,0.1081081081081081,0.9627450980392156,0.0,0.2179487179487179,0.0,1.0,0.0,0.03,0.44,0.0,0.0,0.32,0.0
Gary Medel Bologna,0.2439024390243902,0.44,0.1728395061728395,0.1818181818181818,0.0208333333333333,0.088235294117647,0.0571428571428571,0.1891891891891891,0.8745098039215684,0.0,0.3717948717948718,0.0,0.77,0.0,0.01,0.36,0.0,0.06,0.5,0.0
Tomás Rincón Sampdoria,0.4390243902439025,0.36,0.0617283950617284,0.0454545454545454,0.0833333333333333,0.2352941176470588,0.2285714285714285,0.2432432432432432,0.7549019607843137,0.0526315789473684,0.2948717948717949,0.0,0.09,0.02,0.34,0.24,0.16,0.46,0.23,0.11
Assan Ceesay Lecce,0.1951219512195122,0.04,0.0987654320987654,0.0,0.25,0.0294117647058823,0.1714285714285714,0.2162162162162162,0.3196078431372549,0.0263157894736842,0.0256410256410256,0.0,0.01,0.75,0.07,0.0,0.23,0.03,0.03,0.3
Fabio Miretti Juventus,0.2195121951219512,0.04,0.037037037037037,0.0454545454545454,0.1875,0.2058823529411764,0.1999999999999999,0.2702702702702702,0.552941176470588,0.0789473684210526,0.0641025641025641,0.0769230769230769,0.0,0.43,0.16,0.0,0.69,0.03,0.0,0.84
Luis Muriel Atalanta,0.073170731707317,0.04,0.0123456790123456,0.0,0.1875,0.3823529411764706,0.3714285714285714,0.1621621621621621,0.492156862745098,0.2105263157894736,0.1153846153846154,0.1538461538461538,0.03,0.68,0.41,0.0,0.46,0.24,0.02,0.59
Tonny Vilhena Salernitana,0.3658536585365854,0.2,0.074074074074074,0.0909090909090909,0.2291666666666666,0.2058823529411764,0.1142857142857142,0.2702702702702702,0.6862745098039216,0.131578947368421,0.1153846153846154,0.0,0.0,0.19,0.43,0.24,0.1,0.87,0.69,0.02
Igor Julio Fiorentina,0.3414634146341463,0.4,0.2469135802469136,0.2727272727272727,0.0625,0.0294117647058823,0.1142857142857142,0.1351351351351351,0.8490196078431371,0.0,0.4871794871794872,0.0,0.98,0.0,0.03,0.11,0.0,0.01,0.55,0.0
Milan Skriniar Inter,0.3414634146341463,0.24,0.271604938271605,0.2727272727272727,0.0833333333333333,0.088235294117647,0.0285714285714285,0.1891891891891891,0.9274509803921568,0.0,0.3846153846153847,0.0,1.0,0.0,0.02,0.26,0.0,0.01,0.57,0.0
Emanuele Valeri Cremonese,0.3414634146341463,0.2,0.1358024691358025,0.0454545454545454,0.25,0.4117647058823529,0.0857142857142857,0.2972972972972972,0.3274509803921568,0.2894736842105263,0.1666666666666666,0.0,0.04,0.29,0.44,0.07,0.11,0.77,0.76,0.03
Duván Zapata Atalanta,0.024390243902439,0.04,0.074074074074074,0.0,0.3333333333333333,0.2058823529411764,0.1999999999999999,0.3783783783783783,0.5137254901960782,0.0263157894736842,0.0384615384615384,0.0,0.0,1.0,0.02,0.0,0.27,0.01,0.0,0.5
Nemanja Radonjic Torino,0.024390243902439,0.04,0.0123456790123456,0.0,0.3541666666666667,0.1764705882352941,0.4285714285714285,0.1351351351351351,0.5450980392156863,0.1578947368421052,0.0384615384615384,0.0,0.0,0.88,0.22,0.0,0.39,0.14,0.02,0.5
Ante Rebic AC Milan,0.073170731707317,0.04,0.0246913580246913,0.0,0.2291666666666666,0.1764705882352941,0.1142857142857142,0.1621621621621621,0.2843137254901959,0.0526315789473684,0.0384615384615384,0.0769230769230769,0.0,0.95,0.05,0.0,0.3,0.1,0.0,0.21
Sofyan Amrabat Fiorentina,0.2926829268292683,0.32,0.074074074074074,0.0909090909090909,0.0833333333333333,0.1176470588235294,0.1142857142857142,0.2972972972972972,0.8745098039215684,0.1052631578947368,0.5,0.0,0.2,0.0,0.59,0.12,0.0,0.39,0.18,0.0
Petar Stojanovic Empoli,0.4390243902439025,0.2,0.271604938271605,0.0909090909090909,0.0833333333333333,0.2352941176470588,0.0857142857142857,0.1891891891891891,0.7019607843137254,0.1052631578947368,0.3205128205128205,0.0,0.52,0.01,0.01,0.17,0.0,0.7,0.99,0.0
Dylan Bronn Salernitana,0.3902439024390244,0.36,0.2839506172839506,0.4545454545454545,0.0833333333333333,0.088235294117647,0.0857142857142857,0.1081081081081081,0.803921568627451,0.0263157894736842,0.3333333333333333,0.0,0.99,0.0,0.0,0.17,0.0,0.05,0.28,0.0
Jeremy Toljan Sassuolo,0.3170731707317074,0.24,0.1234567901234568,0.1818181818181818,0.0416666666666666,0.2941176470588235,0.0571428571428571,0.1351351351351351,0.7392156862745096,0.0789473684210526,0.2564102564102564,0.0769230769230769,0.27,0.03,0.49,0.22,0.0,0.67,0.91,0.0
Adrien Tameze Verona,0.3414634146341463,0.4,0.1975308641975308,0.1818181818181818,0.0625,0.1764705882352941,0.1999999999999999,0.2702702702702702,0.6509803921568627,0.0263157894736842,0.2179487179487179,0.0,0.26,0.0,0.16,0.4,0.0,0.39,0.41,0.0
Miguel Veloso Verona,0.2926829268292683,0.12,0.0617283950617284,0.1363636363636363,0.1458333333333333,0.2941176470588235,0.0571428571428571,0.1081081081081081,0.6529411764705881,0.2894736842105263,0.2435897435897436,0.0769230769230769,0.06,0.19,0.54,0.1,0.13,0.68,0.36,0.05
Gian Marco Ferrari Sassuolo,0.2195121951219512,0.32,0.3827160493827161,0.3181818181818182,0.0625,0.0,0.0,0.2702702702702702,0.8098039215686275,0.0,0.4230769230769231,0.0,1.0,0.0,0.0,0.11,0.0,0.0,0.31,0.0
Mërgim Vojvoda Torino,0.1951219512195122,0.16,0.0987654320987654,0.0,0.125,0.1764705882352941,0.1428571428571428,0.081081081081081,0.664705882352941,0.0263157894736842,0.1666666666666666,0.0769230769230769,0.11,0.1,0.56,0.05,0.03,0.56,0.31,0.02
Thomas Henry Verona,0.073170731707317,0.0,0.1111111111111111,0.0454545454545454,0.2291666666666666,0.2352941176470588,0.0571428571428571,0.2702702702702702,0.1725490196078432,0.0,0.0384615384615384,0.0769230769230769,0.0,0.99,0.08,0.0,0.22,0.0,0.03,0.27
Pedro Obiang Sassuolo,0.4146341463414634,0.2,0.0864197530864197,0.0454545454545454,0.0625,0.0294117647058823,0.0285714285714285,0.1081081081081081,0.7470588235294116,0.0,0.2179487179487179,0.0,0.36,0.0,0.29,0.61,0.01,0.05,0.08,0.01
Federico Di Francesco Lecce,0.1951219512195122,0.08,0.0493827160493827,0.0,0.2291666666666666,0.2058823529411764,0.1142857142857142,0.1891891891891891,0.5784313725490196,0.0263157894736842,0.0384615384615384,0.0,0.0,0.7,0.12,0.0,0.57,0.0,0.0,0.87
Robin Gosens Inter,0.2682926829268293,0.24,0.037037037037037,0.0,0.1458333333333333,0.1176470588235294,0.0857142857142857,0.0,0.664705882352941,0.0789473684210526,0.0641025641025641,0.0,0.05,0.09,0.4,0.14,0.15,0.66,0.36,0.06
Divock Origi AC Milan,0.073170731707317,0.0,0.074074074074074,0.0454545454545454,0.2291666666666666,0.1470588235294117,0.1428571428571428,0.1891891891891891,0.5176470588235293,0.0,0.0256410256410256,0.0,0.0,0.99,0.05,0.0,0.15,0.01,0.0,0.19
Dimitrios Nikolaou Spezia,0.3170731707317074,0.32,0.2839506172839506,0.3636363636363636,0.0625,0.088235294117647,0.0857142857142857,0.1621621621621621,0.7509803921568627,0.0263157894736842,0.3974358974358975,0.0,1.0,0.0,0.0,0.05,0.0,0.01,0.37,0.0
Moise Kean Juventus,0.073170731707317,0.08,0.0123456790123456,0.0,0.2916666666666667,0.088235294117647,0.1142857142857142,0.1621621621621621,0.5647058823529412,0.0,0.0,0.0,0.0,0.98,0.09,0.0,0.29,0.01,0.0,0.15
Kristian Thorstvedt Sassuolo,0.1463414634146341,0.2,0.0617283950617284,0.0454545454545454,0.1458333333333333,0.1176470588235294,0.0285714285714285,0.2432432432432432,0.6470588235294117,0.0,0.0512820512820512,0.0,0.03,0.22,0.38,0.15,0.17,0.39,0.1,0.28
Nedim Bajrami Empoli,0.0975609756097561,0.16,0.0246913580246913,0.0,0.2291666666666666,0.2352941176470588,0.1714285714285714,0.081081081081081,0.6980392156862745,0.1052631578947368,0.0641025641025641,0.0,0.0,0.5,0.25,0.03,0.29,0.43,0.01,0.62
Cyriel Dessers Cremonese,0.1219512195121951,0.04,0.0246913580246913,0.0454545454545454,0.3958333333333333,0.2647058823529412,0.1142857142857142,0.1621621621621621,0.384313725490196,0.0263157894736842,0.0256410256410256,0.0,0.0,0.99,0.06,0.0,0.33,0.05,0.0,0.36
Cristian Buonaiuto Cremonese,0.1463414634146341,0.2,0.0246913580246913,0.0,0.2916666666666667,0.2058823529411764,0.2285714285714285,0.1621621621621621,0.5313725490196077,0.1842105263157894,0.0512820512820512,0.0769230769230769,0.01,0.71,0.34,0.01,0.31,0.21,0.01,0.73
Charles Pickel Cremonese,0.4146341463414634,0.32,0.1111111111111111,0.0909090909090909,0.1458333333333333,0.1470588235294117,0.0285714285714285,0.1351351351351351,0.6529411764705881,0.0,0.1153846153846154,0.0,0.18,0.0,0.55,0.14,0.0,0.51,0.48,0.0
Valerio Verre Sampdoria,0.1951219512195122,0.2,0.0246913580246913,0.0454545454545454,0.1666666666666666,0.2058823529411764,0.1714285714285714,0.1891891891891891,0.6176470588235294,0.1052631578947368,0.1794871794871795,0.0769230769230769,0.03,0.21,0.48,0.02,0.34,0.54,0.38,0.11
Domagoj Bradaric Salernitana,0.1707317073170731,0.24,0.1604938271604938,0.0454545454545454,0.0416666666666666,0.2058823529411764,0.0857142857142857,0.1351351351351351,0.6823529411764706,0.131578947368421,0.1282051282051282,0.0,0.11,0.01,0.27,0.03,0.0,0.92,0.98,0.0
